date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;296;Moissy-Cramayel;77296;48.6285851533, 2.5960231045;"{""type"": ""Polygon"", ""coordinates"": [[[2.58648426238363, 48.60251254365482], [2.582212279808433, 48.60587086253007], [2.564702394408399, 48.62207150517648], [2.572611218787539, 48.633865762127094], [2.573045527276033, 48.64384281504095], [2.581154660944683, 48.6465251160066], [2.605438460852329, 48.643010008648055], [2.60768236671196, 48.64605771903511], [2.612700628500158, 48.64662282764582], [2.628071120299444, 48.638369429315425], [2.629400688095477, 48.62502490691251], [2.613022761231556, 48.61774972239462], [2.598136762050963, 48.616396120216415], [2.58648426238363, 48.60251254365482]]]}";9935;4738;47.69;5197;52.31;375;3.77;7.22;4822;48.54;92.78;LUG;F;MAGNE;Line;LISTE D'UNION DE LA GAUCHE - UN NOUVEL ELAN POUR MOISSY;23;0;6;1793;18.05;37.18;LDVG;M;DURUAL;Pierre;UNE AMBITION POUR MOISSY;2;0;0;616;6.2;12.77;LUD;M;VAN THEMSCHE;Didier;OPPOSITION DE MOISSY-CRAMAYEL;4;0;1;1236;12.44;25.63;LDVD;F;MOUREAUX;Dorothée;UN AUTRE AVENIR A MOISSY-CRAMAYEL;4;0;1;1177;11.85;24.41;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;311;Houilles;78311;48.9265781359, 2.1874640255;"{""type"": ""Polygon"", ""coordinates"": [[[2.199191190256299, 48.918967197714586], [2.180340270894602, 48.91674430186518], [2.167902216751399, 48.926578032577964], [2.182881353877752, 48.93653752245553], [2.19892685291926, 48.93525192318677], [2.204617625787451, 48.9237337337218], [2.199191190256299, 48.918967197714586]]]}";21353;10086;47.23;11267;52.77;561;2.63;4.98;10706;50.14;95.02;LUG;M;BOHEME;Florian;HOUILLES ENSEMBLE;6;0;2;3599;16.85;33.62;LDVD;M;JOLY;Alexandre;ID COMMUNE;33;0;9;7107;33.28;66.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;323;Jouy-le-Moutier;95323;49.0113625056, 2.03408317867;"{""type"": ""Polygon"", ""coordinates"": [[[2.023613730311908, 48.99790106340459], [2.007630934179341, 49.00823745946418], [2.013401252019025, 49.01390542112844], [2.011100673925122, 49.020567974865834], [2.027047109967935, 49.020365544518505], [2.040594242711127, 49.0256902112004], [2.064428878664958, 49.0082080270963], [2.04650165422963, 49.00185304021137], [2.026444956864062, 49.00070281318393], [2.023613730311908, 48.99790106340459]]]}";10804;4484;41.5;6320;58.5;169;1.56;2.67;6151;56.93;97.33;LUG;M;MARSAC;Gilbert;CONTINUONS ENSEMBLE !;7;0;1;2801;25.93;45.54;LDVD;M;VEYRINE;Jean-Christophe;UN NOUVEL ELAN POUR JOUY;26;0;4;3350;31.01;54.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;369;Margency;95369;49.0014888466, 2.28907008969;"{""type"": ""Polygon"", ""coordinates"": [[[2.290335704385445, 48.996708384764716], [2.282734995394293, 48.99984650528036], [2.283143165375888, 49.00295131421092], [2.291830954494085, 49.00632106616296], [2.295353864150352, 49.00154888194774], [2.290335704385445, 48.996708384764716]]]}";2044;638;31.21;1406;68.79;37;1.81;2.63;1369;66.98;97.37;LDVG;F;PESTIE;Guilaine;MARGENCY AVENIR;1;0;0;173;8.46;12.64;LUD;M;RENAULT;Christian;MARGENCY NOTRE VILLE;17;0;3;616;30.14;45.0;LDVD;M;BRUN;Thierry;POUR MARGENCY;5;0;1;580;28.38;42.37;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;383;Maurepas;78383;48.7698393561, 1.92404037065;"{""type"": ""Polygon"", ""coordinates"": [[[1.940190233964464, 48.75667082588244], [1.916218920217727, 48.75868639969592], [1.901068542801374, 48.76813642692036], [1.896875269960275, 48.77790205546943], [1.909132626618711, 48.783996063098705], [1.923446726575637, 48.78093279583574], [1.933118416455444, 48.78252165542451], [1.936505780837706, 48.7799344180938], [1.947364263333792, 48.7658819566173], [1.952045771936414, 48.765158571678356], [1.95194421881944, 48.75937405464393], [1.940190233964464, 48.75667082588244]]]}";14133;6004;42.48;8129;57.52;174;1.23;2.14;7955;56.29;97.86;LUG;M;WANE;Ismaïla;NOTRE AMBITION POUR MAUREPAS;2;0;1;1061;7.51;13.34;LDIV;M;CHAPPAT;Michel;POUR MAUREPAS;6;0;3;2977;21.06;37.42;LDVD;M;GARESTIER;Grégory;L'ALTERNANCE POUR MAUREPAS;25;0;10;3917;27.72;49.24;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;390;Roissy-en-Brie;77390;48.7900855424, 2.66122415764;"{""type"": ""Polygon"", ""coordinates"": [[[2.705018822557863, 48.78154219073424], [2.704983402435263, 48.77817839031716], [2.699950616147494, 48.77777012537729], [2.670031110334599, 48.78123483714439], [2.668821087485197, 48.7746119667986], [2.64911607211257, 48.774798553411394], [2.626111882410299, 48.787212326635895], [2.626482767502997, 48.79054121159927], [2.63439208889191, 48.79429810571005], [2.627456544425446, 48.80285674852522], [2.628138389345263, 48.804612649551174], [2.651528665307596, 48.808838211485266], [2.656466293436371, 48.80342030778699], [2.676112468535689, 48.801289680388116], [2.680587790502668, 48.79524892932706], [2.695491082663285, 48.793408130785316], [2.705018822557863, 48.78154219073424]]]}";13288;5643;42.47;7645;57.53;361;2.72;4.72;7284;54.82;95.28;LCOM;F;FUCHS;Sylvie;POUR ROISSY, CONTINUONS ENSEMBLE !;6;0;4;2802;21.09;38.47;LSOC;M;PERRUSSOT;François;VIVONS ROISSY!;0;0;0;1;0.01;0.01;LUMP;F;PRIEST GODET;Mathilde;TOUS UNIS POUR BIEN VIVRE A ROISSY;29;0;17;4481;33.72;61.52;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;397;Le Mesnil-Saint-Denis;78397;48.7402250614, 1.96613835861;"{""type"": ""Polygon"", ""coordinates"": [[[1.971530094169113, 48.72094723768252], [1.963558245694853, 48.72533081060298], [1.961916095679212, 48.734761275946546], [1.947876824180309, 48.7337028774684], [1.932415293299904, 48.74171503714845], [1.937122797864173, 48.74830533596783], [1.956509072101853, 48.74880015277153], [1.958146374213903, 48.755362681819946], [1.967799891283597, 48.75699361664399], [1.973475056444614, 48.753417640677775], [1.991707355222887, 48.747564467954724], [1.98776356298143, 48.74542630935807], [1.988680127312041, 48.72900040662569], [1.971530094169113, 48.72094723768252]]]}";5263;1798;34.16;3465;65.84;54;1.03;1.56;3411;64.81;98.44;LDVG;F;DARIO;Dominique;LE MESNIL EN MOUVEMENT;1;0;0;263;5.0;7.71;LDIV;M;D' ANNOVILLE;Aimeric;DYNAMIQUE 2014;5;0;1;1197;22.74;35.09;LUD;F;AUBERT;Evelyne;EVOLUTION 2014;20;0;4;1219;23.16;35.74;LDVD;M;ABOUT;Quentin;VIVRE ENSEMBLE AU MESNIL SAINT DENIS;3;0;1;732;13.91;21.46;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;424;Montigny-lès-Cormeilles;95424;48.9938035561, 2.19351793046;"{""type"": ""Polygon"", ""coordinates"": [[[2.183437886450421, 48.9793473014932], [2.173923846207283, 48.98656621130608], [2.19361616113897, 49.00574634166089], [2.19710113337276, 49.00755020605176], [2.213236850029517, 49.00173105227966], [2.204245167505613, 48.99002646729428], [2.183437886450421, 48.9793473014932]]]}";11286;5312;47.07;5974;52.93;198;1.75;3.31;5776;51.18;96.69;LUG;M;CARPENTIER;Jean-Noël;ENSEMBLE POUR MONTIGNY;25;0;6;2894;25.64;50.1;LUMP;M;MARQUES;Modeste;LISTE DU RASSEMBLEMENT IGNYMONTAIN POUR LE VRAI CHANGEMENT;8;0;1;2882;25.54;49.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;435;Saint-Sauveur-sur-Ecole;77435;48.4997072373, 2.53411876201;"{""type"": ""Polygon"", ""coordinates"": [[[2.511139672566797, 48.48653241200231], [2.51013450608694, 48.48838148360523], [2.512072158870877, 48.49540645202989], [2.513822740448349, 48.509528461770834], [2.527704725816481, 48.51503601403759], [2.528084841983073, 48.51191591843919], [2.539408219794349, 48.50679663775065], [2.546567072228199, 48.51026064376563], [2.550923298310014, 48.509071722194335], [2.560455943334111, 48.50083102453154], [2.558809526780196, 48.49056938286432], [2.548769162370622, 48.48877742224933], [2.535431411363798, 48.492648324380276], [2.511139672566797, 48.48653241200231]]]}";883;280;31.71;603;68.29;20;2.27;3.32;583;66.02;96.68;LDVD;M;BAGUET;Christophe;SAINT-SAUVEUR DEMAIN;12;0;2;314;35.56;53.86;LDVD;F;BREARD;Christiane;UN PASSE POUR UN AVENIR;3;0;1;269;30.46;46.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;442;Neauphle-le-Château;78442;48.8130997421, 1.90470412718;"{""type"": ""Polygon"", ""coordinates"": [[[1.914910943479307, 48.802631449947846], [1.898492103808992, 48.80962289401545], [1.893691576263476, 48.80867012254765], [1.88895798200323, 48.80905795650232], [1.901268931614907, 48.821961792362664], [1.913066136329243, 48.81993795131864], [1.914910943479307, 48.802631449947846]]]}";2235;861;38.52;1374;61.48;25;1.12;1.82;1349;60.36;98.18;LDIV;M;PECH;Olaf;ATOUT NEAUPHLE;2;0;0;303;13.56;22.46;LDIV;F;SABOULARD;Anne-Sophie;NEAUPHLE ENSEMBLE;4;0;1;490;21.92;36.32;LDVD;M;JOPPIN;Bernard;L'AVENIR EN CONFIANCE;17;0;4;556;24.88;41.22;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;450;Neuville-sur-Oise;95450;49.0173343999, 2.06276656128;"{""type"": ""Polygon"", ""coordinates"": [[[2.071694219065903, 49.00170883566148], [2.064428878664958, 49.0082080270963], [2.040594242711127, 49.0256902112004], [2.038230126645515, 49.03372851576785], [2.07263366399205, 49.018756983375035], [2.083165986845831, 49.019269519447455], [2.081068703325341, 49.016483801998014], [2.084914920835882, 49.01467871491032], [2.071694219065903, 49.00170883566148]]]}";1226;379;30.91;847;69.09;12;0.98;1.42;835;68.11;98.58;LDIV;M;PIERSON;Michel;NEUVILLE EDA;1;0;0;85;6.93;10.18;LDVD;M;FEYTE;Jacques;BIEN-ÊTRE À NEUVILLE;4;0;0;374;30.51;44.79;LDVD;M;LE CAM;Gilles;NEUVILLE AVEC VOUS;14;0;1;376;30.67;45.03;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;545;Saint-Cyr-l'Ecole;78545;48.8065759294, 2.0659250703;"{""type"": ""Polygon"", ""coordinates"": [[[2.070251387007021, 48.78981062262139], [2.053611708429214, 48.794608915730564], [2.0501254213759, 48.798412846738785], [2.048458422725607, 48.80322053657031], [2.060286578671279, 48.81704828317048], [2.07068090815964, 48.82301168390119], [2.083161019829898, 48.818952748452425], [2.070251387007021, 48.78981062262139]]]}";10838;4763;43.95;6075;56.05;181;1.67;2.98;5894;54.38;97.02;LDVG;M;GUERSON;Daniel;SAINT-CYR-L' ECOLE, AVANCONS ENSEMBLE;5;0;1;2008;18.53;34.07;LDIV;F;DESJARDINS;Gaëtane;SAINT-CYR UN NOUVEL ELAN;3;0;0;1024;9.45;17.37;LUD;M;DEBAIN;Bernard;SAINT CYR AU COEUR;25;0;3;2862;26.41;48.56;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;572;Saint-Ouen-l'Aumône;95572;49.0441683455, 2.12861303743;"{""type"": ""Polygon"", ""coordinates"": [[[2.128675693652125, 49.02287268358594], [2.122244661815176, 49.027996444319484], [2.116025149321731, 49.02303199458735], [2.095793873352153, 49.036073119145335], [2.10051725460273, 49.04605401787113], [2.126523773736604, 49.06382549588701], [2.135293668154218, 49.06720697184654], [2.145384235224039, 49.066919478601385], [2.152078555521407, 49.05756126735889], [2.151603867303811, 49.04726197617182], [2.158661479406162, 49.04226702251259], [2.155762770860706, 49.03631183335631], [2.128675693652125, 49.02287268358594]]]}";12455;5937;47.67;6518;52.33;180;1.45;2.76;6338;50.89;97.24;LUG;M;RICHARD;Alain;UNE VILLE QUI AVANCE;26;0;6;2914;23.4;45.98;LDVG;M;HADI;Massoud;TOUS ENSEMBLE SAINT-OUENNAIS;2;0;0;968;7.77;15.27;LUD;F;PELISSIER;Véronique;POUR VOUS, PROCHE DE VOUS;7;0;1;2456;19.72;38.75;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;575;Saint-Rémy-lès-Chevreuse;78575;48.703873758, 2.07898924956;"{""type"": ""Polygon"", ""coordinates"": [[[2.082078805055938, 48.685454923512815], [2.069763141501778, 48.688930568252914], [2.066511580703987, 48.686899239571446], [2.05565873854103, 48.686786806065626], [2.055518385498727, 48.699819648185304], [2.066560867328435, 48.71761773320334], [2.072374080117833, 48.72324890257194], [2.07470190370926, 48.716934560486536], [2.084172606590981, 48.71948122432975], [2.103527234125686, 48.71570642483814], [2.107693288719874, 48.7177075324668], [2.110332692821421, 48.714381141190366], [2.097183445404633, 48.70052006317449], [2.097852607663972, 48.694030699529364], [2.089331407912931, 48.69804070884829], [2.082078805055938, 48.685454923512815]]]}";5940;2174;36.6;3766;63.4;68;1.14;1.81;3698;62.26;98.19;LDIV;M;GALLOIS;Laurent;ELAN 2014;3;0;0;851;14.33;23.01;LUD;M;BAVOIL;Dominique;ENSEMBLE POUR L'AVENIR DE SAINT-REMY-LES-CHEVREUSE;3;0;1;947;15.94;25.61;LDVD;F;BECKER;Agathe;SAINT REMY EN MOUVEMENT;23;0;6;1900;31.99;51.38;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;612;Le Thillay;95612;49.004277001, 2.46927524969;"{""type"": ""Polygon"", ""coordinates"": [[[2.483493258228825, 48.99925087869588], [2.477478470326728, 48.993964377682296], [2.467785626101451, 48.995711239219844], [2.462705198077078, 49.000688285554645], [2.44863028814148, 49.004356215608276], [2.44323824416714, 49.01264908014776], [2.466871461649206, 49.00888975184724], [2.491136453471116, 49.010047153194925], [2.48812447810072, 49.002202179463495], [2.483776577094904, 49.000996586382236], [2.483493258228825, 48.99925087869588]]]}";2399;897;37.39;1502;62.61;52;2.17;3.46;1450;60.44;96.54;LDVG;M;DELHALT;Georges;ENSEMBLE POUR L'AVENIR DU THILLAY;20;0;2;632;26.34;43.59;LDIV;M;JEANNY;Jean-Luc;BATISSONS LE FUTUR A LE THILLAY;5;0;1;516;21.51;35.59;LDIV;M;MATHURINA;Vincent;LE THILLAY: NOUVELLE DYNAMIQUE;2;0;0;302;12.59;20.83;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;643;Vernouillet;78643;48.9655697167, 1.97530302109;"{""type"": ""Polygon"", ""coordinates"": [[[1.969467129171757, 48.94611610113404], [1.955721495649821, 48.95682497439127], [1.953586536219516, 48.96994530550846], [1.968309048224792, 48.97145778469345], [1.993307513716799, 48.98342398993008], [1.99797469335472, 48.97379567151682], [1.99615124748278, 48.9670626563941], [1.979300104064231, 48.9585118823403], [1.969467129171757, 48.94611610113404]]]}";6176;2192;35.49;3984;64.51;120;1.94;3.01;3864;62.56;96.99;LDVG;F;LOPEZ JOLLIVET;Marie-Hélène;UNIS POUR L'AVENIR DE VERNOUILET;6;0;1;1633;26.44;42.26;LDVD;M;COLLADO;Pascal;AGIR ENSEMBLE POUR VERNOUILLET;23;0;4;2231;36.12;57.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;650;Le Vésinet;78650;48.8938640591, 2.13039312004;"{""type"": ""Polygon"", ""coordinates"": [[[2.144932867136534, 48.88338319059757], [2.135559273732443, 48.88533942017082], [2.129363382372804, 48.8766427232771], [2.118188801822393, 48.89077973053676], [2.1130650305362, 48.89933064515067], [2.120242856348, 48.90320578350386], [2.125952172485708, 48.907663324128045], [2.135995117674065, 48.90591953185833], [2.145855525153701, 48.893642338398294], [2.144932867136534, 48.88338319059757]]]}";12284;5477;44.59;6807;55.41;153;1.25;2.25;6654;54.17;97.75;LUG;M;MICHEL;André;J'AIME MA VILLE VIVANTE, SOLIDAIRE ET ECOLOGIQUE;3;0;0;1126;9.17;16.92;LDVD;M;BASTARD DE CRISNAY;Philippe;DEMAIN LE VESINET;4;0;1;1607;13.08;24.15;LDVD;M;CHESNAIS;Stanislas;UNION POUR LE RENOUVEAU DU VESINET;3;0;1;1463;11.91;21.99;LDVD;M;GROUCHKO;Bernard;UNIS POUR LE DEVENIR DU VESINET;23;0;5;2458;20.01;36.94;;;;;;;;;;;
2014-03-31T09:34:00+00:00;75;LI2;PARIS;;Paris 18eme secteur;75118;48.8927350746, 2.34871193387;"{""type"": ""Polygon"", ""coordinates"": [[[2.327115254528243, 48.883484486689106], [2.329983250052526, 48.90116329738005], [2.351872524767704, 48.901526565807224], [2.365839954946483, 48.901610328262414], [2.370286443740823, 48.901651775250755], [2.371273107220049, 48.89563154752747], [2.364673564731968, 48.884292229428034], [2.349545307310846, 48.88362643315055], [2.327115254528243, 48.883484486689106]]]}";99739;45562;45.68;54177;54.32;2296;2.3;4.24;51881;52.02;95.76;LUG;M;LEJOINDRE;Eric;Anne HIDALGO Paris qui ose, rassemblement de la Gauche et des Ecologistes;12;24;0;32387;32.47;62.43;LUD;M;BOURNAZEL;Pierre-Yves;Liste d'Union UMP-UDI-MODEM avec NKM et Pierre-Yves BOURNAZEL;3;6;0;19494;19.55;37.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;92;LI2;HAUTS DE SEINE;4;Asnières-sur-Seine;92004;48.9153530123, 2.2880384663;"{""type"": ""Polygon"", ""coordinates"": [[[2.284270341799327, 48.90228379773861], [2.276380966601864, 48.90654413352254], [2.266398166116926, 48.906294552742324], [2.26545291890091, 48.9094723451974], [2.279358373227524, 48.91812724563629], [2.273314401521025, 48.92684997013363], [2.27303937214216, 48.93383585141546], [2.28278811409564, 48.93164634937702], [2.28726404650304, 48.9217537730926], [2.298808127106249, 48.91472636332609], [2.31766970471796, 48.920608808831574], [2.322020747096716, 48.91867302900511], [2.319818645919999, 48.91593565477114], [2.313758259741169, 48.914021542184294], [2.287389258968528, 48.90364238146715], [2.284270341799327, 48.90228379773861]]]}";46353;17760;38.31;28593;61.69;1561;3.37;5.46;27032;58.32;94.54;LUG;M;PIETRASANTA;Sébastien;Arc Républicain pour Asnières;13;0;0;13481;29.08;49.87;LUD;M;AESCHLIMANN;Manuel;100% ASNIERES;40;0;0;13551;29.23;50.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;5;Aulnay-sous-Bois;93005;48.9458384367, 2.49329041687;"{""type"": ""Polygon"", ""coordinates"": [[[2.4917336814827, 48.91687826150444], [2.47939697783059, 48.91977496079716], [2.48140992372635, 48.93687003815209], [2.468902179421147, 48.95198593592314], [2.459489866144134, 48.955055319020516], [2.466558862574984, 48.9634590581841], [2.491127946298912, 48.97324173201463], [2.496009495667324, 48.972722797189505], [2.524146063258125, 48.95057228131036], [2.512247662799389, 48.94393286352931], [2.508171724051222, 48.93752240559492], [2.517563921864038, 48.925663154559494], [2.507299294877434, 48.91866092556631], [2.4917336814827, 48.91687826150444]]]}";44883;19491;43.43;25392;56.57;1428;3.18;5.62;23964;53.39;94.38;LUG;M;SEGURA;Gérard;Liste de large rassemblement à gauche, écologique,solidaire et de progrès;10;0;0;9417;20.98;39.3;LUD;M;BESCHIZZA;Bruno;Ensemble, Aulnay respectueuse, Aulnay gagnante;43;0;0;14547;32.41;60.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;17;Champigny-sur-Marne;94017;48.817254364, 2.51709815257;"{""type"": ""Polygon"", ""coordinates"": [[[2.522283140880501, 48.80406560133557], [2.515605843569177, 48.80908424025652], [2.480185391468517, 48.813522296204546], [2.48236078241142, 48.81935966840254], [2.475805615804708, 48.830618156735014], [2.497599519350123, 48.8308106206705], [2.504679851760673, 48.82972494684112], [2.525040142393285, 48.82725335459993], [2.528268585936217, 48.821213419665234], [2.537246203840921, 48.81790285699676], [2.557409057305268, 48.81870767633058], [2.563813094764562, 48.813460917303935], [2.558510958867672, 48.80759553820275], [2.550955979507981, 48.80419473788211], [2.536506336525221, 48.80614519645843], [2.522283140880501, 48.80406560133557]]]}";43050;19772;45.93;23278;54.07;602;1.4;2.59;22676;52.67;97.41;LUG;M;ADENOT;Dominique;Rassemblement des forces de gauche et écologiques. En avant Champigny ville humaine et solidaire;36;0;0;10825;25.15;47.74;LUD;M;JEANNE;Laurent;CHAMPIGNY ALTERNANCE;11;0;0;10012;23.26;44.15;LFN;M;ROUGIER;Jean-Marie;REPRENONS NOTRE VILLE;2;0;0;1839;4.27;8.11;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;19;Chennevières-sur-Marne;94019;48.7976502878, 2.54157630073;"{""type"": ""Polygon"", ""coordinates"": [[[2.555456854488504, 48.792096885163694], [2.550836296036542, 48.797538875122605], [2.545588002293612, 48.79209574335991], [2.535722912296086, 48.79167108873512], [2.526288290534009, 48.78433100052211], [2.517879872886363, 48.78551155309086], [2.516863820237243, 48.7864698010811], [2.523117967605095, 48.79466138652763], [2.522283140880501, 48.80406560133557], [2.536506336525221, 48.80614519645843], [2.550955979507981, 48.80419473788211], [2.558510958867672, 48.80759553820275], [2.559351919852532, 48.80475661475616], [2.567990673850117, 48.80396971466263], [2.571680824810041, 48.798946475201625], [2.555456854488504, 48.792096885163694]]]}";10560;4942;46.8;5618;53.2;265;2.51;4.72;5353;50.69;95.28;LSOC;M;DJEBARA;Jamal;UN AUTRE CHENNEVIERES EST POSSIBLE !;4;0;1;1257;11.9;23.48;LUMP;M;HAEMMERLÉ;Bernard;CHENNEVIERES AVANCE AVEC VOUS;6;0;1;1994;18.88;37.25;LDVD;M;BARNAUD;Jean-Pierre;ENSEMBLE CHENNEVIERES, PASSIONNEMENT;23;0;4;2102;19.91;39.27;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;21;Arpajon;91021;48.5908921647, 2.24349117607;"{""type"": ""Polygon"", ""coordinates"": [[[2.238079101434062, 48.57613540284472], [2.24083903529149, 48.57839299135337], [2.234895693911888, 48.58896989478759], [2.236085257947821, 48.59852193156314], [2.242900162947937, 48.603692959321364], [2.253436535493333, 48.59055393008342], [2.257901584497975, 48.59124753101111], [2.241596210061337, 48.57853275596378], [2.238079101434062, 48.57613540284472]]]}";6057;2687;44.36;3370;55.64;75;1.24;2.23;3295;54.4;97.77;LSOC;M;BERAUD;Christian;AGIR AVEC VOUS;25;0;5;1682;27.77;51.05;LUMP;M;MATHIEU;Arnaud;ARPAJON, MA VIE, MA VILLE;5;0;1;1047;17.29;31.78;LFN;M;BUFFLE;Alain;ARPAJON BLEU MARINE;3;0;0;566;9.34;17.18;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;28;Attainville;95028;49.0609607975, 2.35043699897;"{""type"": ""Polygon"", ""coordinates"": [[[2.351985943105786, 49.04472448656872], [2.335293520600364, 49.051476127681326], [2.330019752108343, 49.06365776061789], [2.334604895707003, 49.07530955716819], [2.338639623265995, 49.07660864477007], [2.367251314555345, 49.06829250836893], [2.375177562117018, 49.06352340384149], [2.369840801398962, 49.05452172112176], [2.351985943105786, 49.04472448656872]]]}";1237;437;35.33;800;64.67;15;1.21;1.88;785;63.46;98.13;LDIV;M;CITERNE;Yves;AVANÇONS ENSEMBLE POUR ATTAINVILLE;3;0;1;273;22.07;34.78;LDIV;F;LOZAIC;Odette;ENSEMBLE POUR L'AVENIR D'ATTAINVILLE;14;0;2;329;26.6;41.91;LDIV;M;VALLET;Philippe;ATTAINVILLE DEMAIN, ENSEMBLE;2;0;0;183;14.79;23.31;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;51;Noisy-le-Grand;93051;48.8361825401, 2.56443736814;"{""type"": ""Polygon"", ""coordinates"": [[[2.592266872483779, 48.80743662937602], [2.570077286043196, 48.8151114632136], [2.568498586779144, 48.81828053964302], [2.56866574902135, 48.824414796346474], [2.53665448757524, 48.83851387979082], [2.537155233528009, 48.84196032721488], [2.515648757769381, 48.85138127056583], [2.520833540929599, 48.85218457346881], [2.559971947599503, 48.853917742055664], [2.566918063489676, 48.85772029141538], [2.573836357337155, 48.85338335537369], [2.586280886618702, 48.834253025891684], [2.595795003166613, 48.81426583101425], [2.592266872483779, 48.80743662937602]]]}";36116;16710;46.27;19406;53.73;600;1.66;3.09;18806;52.07;96.91;LFG;F;BÉTUEL;Patricia;Noisy solidaire, à gauche vraiment!;2;0;0;1659;4.59;8.82;LUG;M;PAJON;Michel;Rassemblés , on est + forts - avec Michel PAJON;36;0;0;8068;22.34;42.9;LUD;F;MARSIGNY;Brigitte;Pour Noisy tout simplement;9;0;0;7061;19.55;37.55;LFN;M;BUTTEY;Maxence;NOISY BLEU MARINE;2;0;0;2018;5.59;10.73;;;;;;;;;;;
